,fridge_1,fridge_10,fridge_11,fridge_12,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,hvac_10,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,wm_1,wm_10,wm_11,wm_12,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9
1463,75.9788520062,72.7944891094,53.8320808573,93.501554084,60.506894226,85.9471714815,124.897178197,88.7447169927,97.2489263071,136.614976652,81.8679090577,71.8446821248,272.130096195,236.937892023,578.477931095,939.837338722,839.303742873,719.829843576,7.86159635715,0.567841822824,7.63536546385,5.42103374866,5.28476305116,7.53965373095,1.4333342636,3.74327955606,6.23184793115,7.29189511373,6.4864737937,4.63987838555
1500,39.4031466482,51.3474463214,17.6793381551,87.0697350257,61.1965233961,70.3542966516,55.3644901474,39.09308359,69.1270689708,64.8987090082,65.4457228113,86.2518312883,369.723258605,372.380437769,640.755652984,882.823971277,940.809661024,681.608184276,7.35484278821,1.45419553903,8.63364158072,-0.165958703633,3.45635024493,1.07350952389,7.53041951977,4.54385081711,4.17416896145,-2.0964892141,1.81361835201,-4.50476505032
1642,40.3493651406,48.8097240828,43.4026726171,45.0604776471,32.6186188003,42.0525775301,52.8267077216,51.7683126924,53.0713322743,58.3059424493,52.8668816583,49.5183248057,186.318205649,145.030675584,327.397934229,475.614542525,524.704567105,398.977175857,3.99594716491,2.43501568237,3.51719029228,3.41289208061,3.24234130452,4.22138235695,3.65381554663,3.44486459913,3.7685298059,4.17816058212,3.07317406826,3.76484257143
1697,75.6007354208,112.055353091,122.26639635,107.769411512,77.1890226412,47.4198076776,101.239498206,126.517903848,89.2659744205,132.805230938,99.8667712936,74.636113891,231.20115204,202.341888987,387.907323075,779.007570612,782.551891746,551.851406967,6.037962181,11.4273225206,7.619620152,12.7293825781,9.35771989916,11.9701223879,3.99942974464,10.582277308,10.1434212096,12.3768788702,14.2831682197,13.8344225191
1700,65.7549204419,78.4275830382,62.4417821223,80.0517750174,57.3562808469,76.5727856195,87.3384171972,79.6549381049,90.1003444599,95.0320167377,88.4244756926,88.5492857325,340.4379807,282.175518946,608.284959378,858.858168299,934.294158272,691.746257787,7.04387534771,3.08578449855,6.75585164005,4.37354235846,4.78319275291,5.87575329206,6.599054136,5.19643293539,5.72729452166,4.99492731598,4.16056995537,3.54532130906
1790,82.2667909398,130.232917718,129.833815768,127.633665251,95.1569213868,66.7039651892,97.5902870767,131.981002916,107.551580338,128.597664043,123.273823793,111.944993275,401.846630497,368.447825318,617.447458633,1014.08465182,1137.17296361,749.944232709,7.77153431069,13.212579246,10.3250715992,11.7390184463,10.0172823807,11.0739552733,9.61277226376,12.7593326325,10.7467316441,9.98605592912,13.3621331656,11.158225235
1800,41.9337936895,72.7861979509,74.4298786431,44.1235270514,38.7743238663,39.1555494701,27.6781370455,63.265695402,60.0038564168,31.7703150625,77.7719190205,81.6085247602,297.122386206,222.974338067,397.032658996,445.366746575,714.30493102,419.064136411,3.42488640554,7.3461025026,3.74388433253,4.95882370654,4.26454149873,4.83053247427,10.7344367566,6.8535220607,4.40982978274,4.38898916186,2.67908606446,5.66187238935
1953,43.4251951862,32.7606208449,10.0346343353,40.0361604863,26.0677359216,68.1276483225,66.2785921117,34.2789848863,62.865205909,59.7075877321,50.4421915635,58.0841698537,238.210627036,185.331689812,478.865313438,594.988800903,618.293321163,526.618921427,5.24249366773,-2.99817993588,3.49888295004,-0.666485894191,1.0291125253,1.68163281527,3.31334023447,0.0803217037846,1.81261065365,1.01220648108,-1.56784289207,-1.42900067993
2129,101.709979396,121.613189322,121.06781081,125.346271975,86.3621640326,83.5783445521,152.507952242,145.7565092,120.449249602,180.952608875,115.551528105,85.7884558673,275.62037353,226.767094532,566.751336478,1086.3265075,983.025370054,784.965244584,8.40403769331,7.72936875026,8.60053865031,12.2360866896,9.22568819649,13.1788729906,1.32783764199,8.65382846872,10.5359639139,13.9983564635,14.0901000303,13.6313854219
2156,70.6072024215,97.3649585673,102.230492076,67.6960320106,52.6713395152,59.2914141603,78.3353461682,101.862394496,89.1452817414,88.0972484145,100.412711709,89.2448643814,300.919497568,208.243456871,477.117709899,665.234671195,826.30878971,562.876989212,4.94355918214,7.56805849873,4.50738447066,8.3157538683,5.97245622616,8.74805476916,7.9363875414,7.3236199654,6.61271028468,9.39971387992,6.24977071477,10.3711139806
2233,86.5261068434,137.241205857,153.180551324,102.366847932,80.0827601039,58.0515121086,89.8414322706,142.264796807,107.019129641,114.556835878,132.491363459,113.458514146,354.401705859,264.31344536,507.720805674,774.869038189,980.714653599,618.89932134,5.75156917306,14.3769937326,7.12312182772,13.7834464416,9.68027658501,12.8274100149,11.0400366507,12.6316948719,10.4459547436,13.4841377018,12.3362659607,16.0380110588
2242,83.3576741843,95.3134609786,79.6632356937,96.6911353875,67.8169405968,90.9696045035,116.768032661,103.277092901,109.651031973,127.936651678,104.797294987,98.1640401652,353.900967362,287.129274635,667.938719897,989.427186677,1033.48645813,786.588166213,8.12317817282,3.40593684828,7.52885191924,6.19885654384,5.88781355712,8.10101623705,5.69208085956,5.64588027807,7.07479126964,7.54279265925,6.10637673112,5.98110092617
2365,88.40719957,110.85917342,98.5592792784,123.286088774,86.6859960327,86.8301147012,125.653132545,120.779314305,114.118090064,149.301823085,112.049729537,100.38127278,367.197034903,329.407133686,673.456814956,1105.53628755,1103.48183849,823.227028264,8.74604340653,6.8403719645,9.60364158186,8.70185643309,7.97628510556,9.69332023186,5.32665774038,8.45929189757,9.1215232992,8.85402348149,10.4441381292,7.88866149809
2378,85.9709337344,103.943888983,93.2257105836,99.1227116312,70.2745251123,87.4150346985,117.244866124,112.105607769,112.313330738,130.961691231,109.953919071,100.626100434,367.647912984,285.392607887,655.494426475,994.655704337,1033.37641232,779.970953159,7.84625498322,5.16573099649,7.51762708944,7.4774244207,6.53148518267,8.93333278662,6.14356664309,6.80716637715,7.59315294687,8.65943919893,7.29898368077,7.72584610031
2470,30.7545389125,60.502162826,57.4277726988,76.8740687065,56.2019778463,23.4327398587,37.6614967405,57.9055515178,43.2049707563,60.6512200624,52.8420640365,50.7309645141,193.899217948,214.986188228,278.486210741,520.980369488,554.374639378,364.976404911,4.31852544067,7.83698438887,6.78719562414,5.6444799829,5.81863458696,4.67560849106,4.78376008665,7.69107658139,6.21061512539,3.37533817765,8.21846879,3.98472768337
2557,69.0221356034,82.5570620421,71.9600190935,90.9173703103,63.4328066489,69.8377841657,99.9407536139,91.4330150928,88.9560689916,115.344890518,85.6884696843,76.4549823587,283.731464177,246.493431166,530.094777251,854.377025345,854.204371406,652.939157062,6.90640961478,4.321534861,7.05808169778,6.27048652127,5.85484551048,7.35818077563,3.84976574205,5.92016216192,6.79108502536,6.88896404632,7.31104504927,5.90515012376
2814,74.0211429226,92.3317504988,100.66099535,59.7572331775,45.2834554424,59.379501356,89.5229311667,104.13506286,88.4544926114,97.3735704006,95.2320289741,77.16329409,245.616835713,143.550719886,414.901233267,607.126270388,713.590956093,521.759604942,4.56205522687,6.07029584947,3.30713078542,8.67932768373,5.60034282257,9.52555455762,5.44537947884,5.97875700373,6.32496661871,11.0533136014,6.27827885694,11.8688900399
2859,60.1974587339,83.6413493746,75.0814641211,78.0339819506,58.5793927386,62.8864492321,70.6500236169,81.9337538497,82.5223657718,81.7598907182,88.687229856,88.4021569747,331.044085551,275.141596538,539.494358746,759.099843429,883.978863207,614.187006437,6.09328272334,6.01233651399,6.57667656484,5.66887795305,5.49249600988,6.28395827241,8.08485437185,6.93521857051,6.16199312626,5.40724215021,5.35962097868,5.20900485672
2925,94.1716799164,120.843307206,114.713283853,153.494690425,104.453891387,75.8937174947,151.801565542,143.461692345,113.151315153,193.554005866,107.100253892,78.939088729,269.488713118,286.945153697,554.211697559,1175.18902045,998.316956072,787.49412455,9.4423039013,9.48455643407,11.6754740334,12.6405118304,10.7259195612,12.8121126485,0.0218999978973,10.5646073674,12.0692512797,12.3462105271,17.7761400485,11.7282940796
2953,59.6397882328,99.7809668943,102.784120429,148.185234632,101.461534494,31.9347361293,100.218267757,115.681423994,70.7929634511,153.043847931,77.8082433723,53.6052101884,182.606411933,263.444787211,326.712954422,900.662283026,727.681286347,535.898032608,7.48087066458,12.8553518899,12.154597688,12.88793565,11.2885735268,11.0356761403,0.445533817845,12.6377374532,12.3280182609,9.69270755399,19.971877263,10.3811725323
2986,61.8496838248,111.468900476,112.989449009,133.74582234,96.7184146997,39.0811818348,82.1942529232,115.467837249,79.0999254186,124.806972863,93.2114918386,78.3459614743,278.273885578,313.568496662,421.389971639,882.582469817,876.893565007,577.389535065,6.95436162085,14.1183284054,11.150343014,11.8720436925,10.5690850491,10.1542599892,5.62982054716,13.2494649926,11.1766624901,8.62214033916,16.6277431253,10.0303795476
3009,63.5058269109,101.94809261,118.161070583,87.5469906029,64.955759682,31.4853938855,77.5944144306,113.445374963,72.7618275499,105.779912507,87.6422312953,63.1186073182,190.610747107,157.807333802,273.038295743,593.730355549,638.56269708,423.256934559,4.32469937328,11.9263493814,5.89558784989,12.0900623759,8.54681730978,10.9500808864,4.2840706442,10.2506567648,9.03029232709,11.8169706885,13.1628713145,14.0536213639
3036,36.2117282352,54.0748523277,30.8880855859,86.0017635668,61.0106693463,53.1538616057,51.4287070378,46.3693645508,59.321589007,67.1662259968,58.8509806737,70.4711214356,297.831428091,315.640579499,502.951762569,761.067305326,791.992642978,566.655720265,6.58296661968,3.62764502999,8.46866756857,1.9556383544,4.51638342162,2.30993775518,6.25203179478,5.56405851843,5.09028241888,-0.338722186755,4.57091497825,-1.92478364686
3367,100.802824726,125.980956855,124.156254337,129.789892388,90.7593496119,85.2564654244,145.035866933,145.309037862,122.517030295,173.649706364,122.462205234,97.9712984592,320.107905986,274.296473794,612.002469515,1089.07584175,1051.95249657,791.149639206,8.76793635621,8.79467791591,9.46440108368,12.2465231589,9.48697417063,12.9418631393,3.81352810431,9.73527700257,10.9378435705,13.2237725226,13.8469393789,12.9820997056
3456,30.3079945138,71.0115522261,54.0729178999,132.71854124,91.9910427219,28.9179142875,51.9516383479,66.0768084515,51.473973296,95.7122009353,59.423894241,62.9588463805,262.928010272,366.349879363,418.016356238,864.214850444,790.558581023,533.424031086,7.75180654406,10.4162704395,13.1085329048,6.87906469613,8.81173291437,5.1432716711,5.32070020992,11.393302467,9.64375911502,1.42297924637,13.8002115413,1.00881104831
3482,35.9981380358,36.7409636078,14.3533550607,65.8151564577,43.7719592062,53.7179441679,61.6749821172,37.4035860588,53.7108995135,70.3758508458,43.7663757459,49.3777047054,213.611869477,217.182133198,420.443096764,656.976128912,617.389195438,503.0532018,5.95549892056,-0.109210928757,6.31477527641,0.890329841172,2.95992700778,2.13963112842,2.43038003446,2.6551193701,3.81922791835,0.5305449183,2.88175431005,-1.6671691705
3577,55.33005032,51.1894606024,46.6907332509,24.0761589506,17.9852222347,61.892961991,69.8531181938,58.4907709488,69.9474096333,61.0693518987,66.2029236298,61.0314666125,214.16326003,104.02280217,400.13783498,463.855484022,567.578106271,460.850121045,3.93161247849,-0.620591892288,1.14726080431,2.87141808282,1.74831507617,4.94877829759,4.45339619146,0.954290133395,2.58311275892,6.11818386337,-0.710888941003,5.20160322101
3649,52.1579298273,84.2153958431,74.2581349194,49.2918974591,44.0088347768,67.2967497757,33.018354555,66.2287358525,84.5465597232,27.3915031428,103.332456979,122.443131393,463.808044657,350.953063117,665.357751801,660.996137789,1033.94721588,631.773445618,5.28254782723,6.10935333186,5.05736262768,3.1096024706,3.74820790164,3.94544899426,15.4757173262,6.7796937675,4.04062126994,2.53031218021,-0.679664098322,2.81228872664
3723,48.6335923906,70.652005075,69.4119277857,37.9347098103,33.5440006574,51.0928439563,39.5232312575,63.7569645092,68.0293046359,37.4868404512,81.3531092339,85.1477225939,307.443630813,210.752611511,449.639746403,487.263288471,730.799790863,470.31693045,3.80299992641,5.09322518718,3.02846072486,4.13048004624,3.45240399086,4.80168636949,10.4225647291,5.30233870656,3.78872679527,4.75990799629,0.8612044657,5.32213040037
3778,65.867645514,90.9432818353,76.1335294428,124.700993382,86.6283017742,64.3927688308,101.748754418,97.5729800013,87.3490911,132.413842908,85.020121813,76.8615164901,296.246254272,320.144908489,544.62628973,1006.56429991,933.603682084,698.463594795,8.33373627769,7.48782226313,10.9455384039,7.92788810547,8.21238162273,7.97657720105,3.34606084681,8.97585617449,9.27686637692,6.13890369281,12.334422144,5.2046980023
3829,43.017087473,53.8723276657,36.1408116849,82.4461129142,56.7123395998,52.0184839709,69.0289823017,55.8460700324,60.5257359039,85.5959547011,54.7159026191,55.2253556288,226.392915698,242.370899602,430.486405404,731.736150285,683.131196613,530.316163979,6.22867277656,2.85445353678,7.39475201869,3.20342960921,4.62975417476,3.89880970869,2.67958017967,4.86500031279,5.37623052781,2.29211917547,6.01639213353,0.820530861626
3893,71.4726435198,108.631986197,112.607080807,59.6769428958,52.0485729795,66.4251717773,58.4263103339,101.106974954,97.0219074825,60.6553624827,118.450067062,118.474319112,430.357628785,292.147524684,612.033271619,682.422600256,1029.97812539,639.384109833,4.99699268413,9.62340433717,4.48213414989,8.15870427325,5.92473377898,8.40993515925,14.9450917058,8.95401223526,6.47009565732,8.5699847401,3.46513651083,10.2080388627
3967,48.9017927759,71.012330873,76.4798537989,70.0643025425,50.2445133731,32.0541831192,66.7089431761,80.4143900215,57.7858731328,86.8361271762,63.1925391631,47.2595714001,153.055331605,135.394965013,254.126961461,513.852916697,512.628980906,377.216743192,4.12011987066,7.06313889251,4.98766736968,7.84860724201,6.02044995096,7.50280886883,2.38820609479,6.7212915922,6.59596552361,7.8884215328,9.14224226576,8.69605986296
4031,46.5474235154,75.1485308638,71.0457902472,58.1220222778,47.1795911816,48.4989641408,39.6397599644,66.3191067455,67.2355323165,46.1431362786,81.4570399138,86.730696579,323.912292198,259.97963926,471.577088408,583.712626634,794.394839295,505.791550075,4.56941878371,6.78885830394,5.15140361461,4.76585900263,4.64172876736,4.81373140979,10.4641475204,6.92001208371,4.95447996907,3.96695205142,3.17805392184,4.53431001511
4213,62.1970109414,65.896809274,72.4195160042,29.6302999357,22.744992869,53.8761903319,77.3290125558,78.5852974216,72.7768562735,74.5484951044,73.9587004293,58.3260421892,180.514336036,65.3097225976,329.07974762,430.383881577,523.494915358,418.470855915,3.36704986907,2.13873557697,0.770098725056,5.92477372373,3.19528504906,7.36590320966,3.61990080068,2.67011318528,3.89587524759,9.40506711508,2.43803190106,9.61489136096
4297,54.4933039159,76.8703162349,62.4748813798,52.8201583348,44.7844027814,71.9913126097,45.4567072372,62.7856692705,83.4408740402,41.2701949667,94.2151636388,109.209682943,436.963874169,334.621623779,669.747655749,720.239332075,1016.19222489,663.932204087,5.57851111593,4.18221283317,5.05022095546,2.33906812932,3.29991372346,3.57056306788,13.09703806,5.48705784329,3.73075491123,2.2109370408,-0.774262855166,1.79927092474
4298,52.5730909325,75.2984186711,74.901134564,116.556632848,77.507914154,30.431758617,97.4957507794,94.1618569298,59.0681643931,138.204881124,54.9124339574,29.8620488372,96.4159039222,167.59836302,225.991726221,765.062038846,523.48273018,446.240728085,6.13636702495,8.27512023675,9.02471399996,9.88720142129,8.61334225101,9.03555786935,-3.05478236976,8.55955613345,9.48026730092,8.56029698483,16.0787570691,8.59200801525
4342,82.1717529553,105.383770282,114.767012646,88.4867842905,63.6417472082,59.6397898471,110.177865778,123.120637703,95.5576536905,130.480726146,100.878882836,75.1321159574,230.995086763,164.261872348,413.140461959,737.007275002,759.495513624,567.639649881,5.53419212393,8.01388371903,5.36424928709,11.026718707,7.51475862601,11.3736564121,3.2778461763,7.81092891181,8.51278438231,12.7906037542,10.863968543,13.6450767878
4505,79.2942008306,125.740560424,126.650566046,132.181778902,96.6291659687,59.7044431453,101.053407934,131.378828805,101.159044944,136.795277793,114.360459439,98.7023521576,340.901023204,334.570861688,570.465733192,999.355100515,1050.50379333,699.835817664,7.66225940763,13.2714540005,10.5793529121,12.246089918,10.3783156217,11.3520709679,7.31463466032,12.7565042577,11.1460124963,10.3660685484,15.0405051377,11.5187571137
4767,64.32558771,104.794804613,98.5759368205,50.0658079414,46.6457738472,71.9249328608,42.026726202,87.9766417959,95.6909699237,37.4437994414,121.150906486,132.287279598,462.153043705,320.416516397,647.426383131,623.752344333,1033.45868422,629.277236457,4.83553305285,7.98653972718,4.22988264845,5.37561193886,4.5269093075,6.00822127244,16.2737246907,7.79688121171,4.78803820251,5.47568573846,0.420120438315,6.65196285606
4874,41.687207534,72.1559595518,50.4131178815,117.706679038,82.441489045,51.1680646264,62.5773427964,65.6322578292,66.4260257979,92.0667050143,70.3728895406,77.6913648344,310.99748795,364.002169991,512.576613796,887.183810203,881.879623737,609.797486485,7.54670836094,6.93719307611,11.2510892812,4.63214750366,6.7660840511,4.14195978961,6.22221413514,8.62814774569,7.6097246658,0.910617304635,9.34974487406,-0.239633873186
4946,54.7754772961,64.7581784091,59.6458745363,88.9067910921,58.7796897609,45.1724737385,93.638403161,80.7008906339,64.8038973081,117.843307836,57.61101827,39.8647412497,140.530334998,153.817729889,314.027434964,692.372879417,556.556656465,473.684975939,5.74649268223,4.29964188138,6.6283396742,6.96720852503,6.09105063785,7.34265539741,-1.17092057905,5.46878798449,7.00425445624,7.26902345053,10.1885091145,6.5338305576
4957,94.7204158644,132.511770183,136.831827145,117.148178537,86.1903860813,75.3483672113,119.188041826,143.611346669,117.691785208,145.048986,128.55066932,108.296016115,364.05405231,293.795929581,606.976830894,990.799728112,1080.64023567,754.435786254,7.50075553548,11.3037339453,8.4921096788,12.5628381768,9.48872979275,12.6618055923,7.64119615418,11.0864403394,10.4535238061,12.978285358,12.7210159577,13.8905302454
4998,52.2889262351,54.2285357005,28.9228762714,92.3132734811,60.8606282621,69.0719344421,90.9244784131,59.9986519512,73.9692360119,106.072858103,60.7692733762,61.9877276695,250.540588798,259.242645548,515.982975994,847.509934477,748.126002806,627.121381965,7.71025567641,0.701800251018,8.50467100276,2.60084719622,4.64197308793,4.08829762967,2.00167958408,3.62243071223,5.73917135319,2.35146442049,5.60991006014,-0.315740344935
5026,66.5410700643,82.8864178303,65.0736995128,92.6703414651,66.6070219025,77.1882475023,90.0657026444,83.6685902024,92.0319443244,102.676324767,90.020398556,90.9089725867,346.219515257,301.401882352,599.997376569,881.266126036,968.567877887,711.933445844,7.55665800709,4.08348790065,8.20939574051,4.87160575885,5.54634285895,6.00074782563,6.74412703002,6.03680171794,6.40960588976,4.41690218908,5.45510179381,3.09874943044
5218,80.4477751468,114.054290155,134.499084474,89.8821507946,66.8689583183,43.9665223232,101.466547568,133.098460125,88.9632857859,128.154156731,102.798659816,70.4800429571,198.762882966,141.845665513,326.921747434,661.304280117,695.176967383,485.065034505,4.72838939833,11.0780783327,5.28437195071,12.9911942974,8.60386569883,12.4384024939,3.64940635121,9.62630173618,9.28522029275,14.0788705691,13.0745845906,16.113940072
5357,104.203253776,133.658003567,106.485217391,120.615100076,90.993493789,127.745481662,119.579003832,123.902815284,149.349273401,123.462099646,155.93826224,168.718708719,577.760332404,453.784209823,974.665674321,1234.79764331,1504.65187836,1034.25552569,10.5142881673,5.97766566376,10.9473218231,6.00134442266,6.77898978196,7.96455145921,16.0977478232,8.86116657077,8.26326057448,5.99542082887,3.41803912679,4.2177575734
5371,62.0001961158,78.2290205004,64.7518324987,59.9726153005,43.7294835683,76.6221035264,71.1821516676,73.6524391717,89.9977326288,70.3946277418,94.5943819488,100.153492562,388.806730064,285.981601411,649.06114485,792.954548313,981.982076308,694.996068913,6.49161369867,3.23992711789,5.42027042344,3.90626683965,4.03085545284,5.53618885756,10.1109737283,5.00960615661,4.86947660932,4.99472806177,1.2993393401,4.0043023214
5439,60.8589348043,82.7368898014,98.3477195767,91.8069808639,61.5311083242,24.3001077582,100.604861331,108.756785015,61.365801183,135.118825526,61.8176218992,24.9772443189,43.9722116268,56.7475734558,126.781248823,552.561435707,381.281213522,335.42783207,4.33179664948,8.94191845046,5.64910807788,12.1482756739,8.3666535016,11.3288078313,-3.44063805825,7.99220382024,9.1368121534,12.8799614792,15.6616871742,14.1698900732
5673,70.6649124677,110.18623137,105.196027782,124.498761576,90.212310262,59.0532465786,93.1398505613,113.706162039,92.6116411987,125.363024747,101.670599983,91.2783094756,328.495595504,328.331192117,536.84443506,959.01271719,986.101097701,676.307962197,7.57870372065,11.0742624725,10.3267611587,10.0491234006,9.19486607154,9.47886402529,6.62392867816,11.2234963425,9.96034500777,8.09119482565,13.0980156093,8.56352091371
