,fridge_1,fridge_10,fridge_11,fridge_12,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,hvac_10,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,wm_1,wm_10,wm_11,wm_12,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9
4213,72.7734768559,73.1899086736,73.3738081754,74.9058602291,69.9705945327,62.991026573,79.3317979894,89.0294596031,77.6774942307,98.4768350739,96.4534995192,96.9395157565,347.923023502,251.851565679,528.465240867,937.596041036,968.572696888,697.491007504,5.94741714021,8.13004704971,8.5365681785,8.84020227111,7.28938721192,9.95900649587,7.86380983579,5.22583493661,7.44374137977,5.11934833107,6.55787064908,10.5682625427
4297,39.8887644568,25.334219163,30.4128527759,31.6358945007,40.6332732563,29.2554726774,36.7813748019,42.3902448658,31.3122386555,51.4846617768,48.6819697448,51.5085447016,186.936754958,106.769497522,249.423173386,524.180165514,511.152362627,388.687804879,2.93959746994,4.61615772215,5.07222476969,5.53417458303,4.45611075266,6.33607748869,4.33005541414,1.45932721221,4.24748123947,1.7386355813,3.18464698395,7.56014229524
4298,47.6194111394,61.7410101446,57.2301450663,57.7480812376,43.5325016629,46.4754456267,57.9001632811,64.1915362586,61.5585142787,66.7080831401,66.6575058566,64.4381929731,241.560711445,200.915484909,392.327369843,622.128575116,678.180128889,488.631711909,4.49016387922,4.99164489059,5.07708176094,5.00256224098,4.54805837428,5.59911321401,5.2015729688,4.94593388512,4.94715535422,4.53372519342,4.61470144799,5.36043486709
4342,66.9610215071,25.2467977904,39.5694936575,42.7670144769,70.9485396776,42.2653175753,54.5098035976,63.601622415,39.0015953921,83.4768535796,77.0482422658,84.9461327998,291.759691671,134.209269467,355.162015919,850.766062233,789.341686253,594.888770897,3.81131298017,7.95824655974,8.913593048,9.95454700907,7.40822218872,11.5572260142,6.89834075518,0.198466552292,6.78132756221,1.22639161171,4.71219260039,14.3917946758
4505,75.941136124,68.2896344585,71.2231671622,72.9525354945,74.189363617,63.0484671036,78.931120452,89.3544533558,75.0084163625,101.357372568,98.1149330363,99.9394030555,356.869235955,244.579238527,545.236780122,989.050941359,1002.16025782,721.567120647,5.87538857641,8.45732457322,9.03332754835,9.51417583523,7.66727039427,10.7084195929,7.98204974676,4.49412313961,7.63850497703,4.60248377947,6.5797594407,11.7465492174
4767,54.2192851565,108.182676339,88.8606865798,88.3857981391,43.9345523079,67.1359441653,82.9300953721,89.4562112863,98.6807170389,82.6461439086,86.3054791092,77.4012197923,290.383992685,310.030095696,548.049746137,690.549452829,831.01512695,578.206352579,6.25771940066,5.09780469798,4.67585539631,3.8822404259,4.33904977988,4.16242411999,5.989638339,9.29308679147,5.53286133849,7.97563453073,6.17676871774,1.98904239617
4874,51.4673141178,102.157196185,85.517179207,85.131604182,41.5837014083,63.0231922963,78.5191029088,84.7436502984,93.6256220186,78.3453586771,82.0960714125,73.3354758919,278.95710921,297.513247496,522.341202591,665.652114398,805.040226109,554.065945323,5.94734033217,4.85077855318,4.44683434039,3.66227793679,4.08431053848,3.93418305361,5.75068747087,8.9445132132,5.2831086432,7.74732462643,5.93390253232,1.82630180946
4946,65.7249886951,108.820721897,94.5324303206,94.9634280728,56.2307953449,72.4766137746,90.387755733,98.6778305485,103.067125321,95.9990033284,98.2956185539,90.9360117471,343.011499612,331.574878512,610.395054629,852.501161625,978.187344888,680.312722339,6.79826049289,6.57823319886,6.28382089774,5.72083905657,5.60800617863,6.27512863777,7.20603269214,9.17740905133,6.63853652508,8.07877720063,6.9924721089,4.5980673872
4957,101.990767661,151.361037706,135.357336998,136.139870888,90.3478618476,106.147167676,132.821702987,145.965227071,146.524127294,146.593182663,148.313260434,140.251885544,514.961962581,468.309625515,890.829035072,1314.33888459,1461.60397612,1012.37681048,9.7247364169,10.6029226916,10.4681946729,9.90573187813,8.92542544814,10.9099012232,11.0259578753,12.2443430239,10.1677096913,11.0402178329,10.4808563497,9.0530615489
4998,61.4179188544,100.475308606,87.7140893499,87.8390510455,52.8265083848,67.3889835558,84.1122421266,91.9331512695,95.5008674866,89.6417431433,91.7176588783,85.1064740325,317.732149474,303.13205604,561.642846523,786.763047832,897.618312154,631.125268257,6.4076228554,6.22639923951,6.02177033551,5.45177561337,5.40648136917,6.00516987215,6.78870899768,8.40906208614,6.31962032192,7.526128788,6.56880208153,4.54568920266
5026,80.0664617448,132.172470497,115.079071267,115.112794558,68.7164870966,88.5126358656,109.957913094,120.179752109,125.270778455,116.908489627,119.788119229,111.028267959,411.737036397,392.288911366,717.858531558,993.013874944,1183.27349595,814.938029422,8.24561265657,8.24306157671,7.89068366143,7.16027547872,6.86711517484,7.72191445546,8.91455160251,11.1979782867,8.06107939602,9.8046176704,8.53484356189,5.52331868421
5218,51.3888168332,50.9115125408,51.2894203871,52.3714623378,49.4627696575,44.304003467,55.5168529879,62.4634809403,54.3078500256,69.3065824486,67.6248126214,67.9620639516,247.966796637,179.599581603,375.59282714,669.378983968,692.818963667,504.890752736,4.26933127631,5.61844466655,5.93394855639,6.15959741788,5.19360533876,6.95522513337,5.51311069762,3.67803913092,5.29689482653,3.61139793096,4.56080240519,7.48449652173
5357,83.563530608,84.3664227227,84.3569402517,86.0243211162,80.0789072234,72.3631467578,90.9440505249,102.001249506,89.1395083744,112.289563356,110.260697104,111.003487772,376.700580789,268.561114466,575.916096608,1034.06002683,1068.74630947,763.134902169,6.56339171496,9.13884402453,9.75365204198,9.96830940956,8.14435429284,11.1607791418,8.73339348336,5.78402793926,8.33260942363,5.71910510803,7.38079069938,11.9136759142
5371,39.0072667841,83.5209089432,69.2012496971,68.8254837298,30.5207455506,49.8610388106,62.4848968379,67.4345100549,75.5953355721,61.7042108317,65.381984078,58.048331087,232.44587466,247.625941024,437.178652745,548.131811196,667.749315502,465.350045558,5.11972831318,4.02556163477,3.60276885264,2.91117852087,3.45998883788,3.13380704101,4.84835561761,7.74293728319,4.48557875673,6.65179903887,4.95765277135,1.35735046832
5439,41.5054921549,68.9290677269,59.9242528053,59.9202775577,35.5551660755,46.053185474,57.1793335578,62.4728134849,65.2601921459,60.6633521891,62.201072793,57.5813849027,219.750964204,210.081017972,386.582398418,541.08639064,625.616880777,444.334901258,4.48261226982,4.10048802665,3.95569105897,3.59058107573,3.68593290495,3.96561251534,4.62811294873,5.94000378149,4.35669052171,5.20783994969,4.41278639462,3.0016114013
