,fridge_1,fridge_10,fridge_11,fridge_12,fridge_2,fridge_3,fridge_4,fridge_5,fridge_6,fridge_7,fridge_8,fridge_9,hvac_10,hvac_5,hvac_6,hvac_7,hvac_8,hvac_9,wm_1,wm_10,wm_11,wm_12,wm_2,wm_3,wm_4,wm_5,wm_6,wm_7,wm_8,wm_9
1790,73.5898055032,59.3678721935,59.6010417672,115.051459107,70.708373678,72.9382703832,115.911403251,72.1241886613,74.0129055228,88.4671145764,79.1846921784,105.696096566,340.30111234,311.738655355,570.473271109,997.021654295,1078.46851299,784.24110374,6.82461433876,5.6982429705,11.4929119696,4.8291347477,6.56667712092,8.54082453546,10.6989588979,5.37906224138,7.99852253094,5.16701127024,5.18190201827,18.5820631677
1800,72.5408287207,144.998003562,111.778950901,67.8764181536,67.2848230952,70.3543132623,69.8671795241,130.052639236,117.639621417,128.50993564,107.369906613,117.257328015,332.231711526,285.632822922,500.939730098,770.82220263,903.031433035,525.127924007,5.61859646212,5.55815584021,8.64316018341,14.7159617542,4.07724093511,12.2761225759,7.59419531138,10.9438862812,6.5136613378,10.3301364627,9.8225837996,-1.21955478645
1953,72.1409065521,76.1832219384,78.0076209539,101.284537364,64.6824307009,72.8048739607,98.0894227911,84.4401031156,87.7705006269,89.0066482681,98.6455153707,89.5597686089,353.165824475,291.245136198,605.971599078,923.402093587,997.184613034,742.512375385,7.06511996306,7.39116238273,7.81761363253,4.49419105543,7.50583506778,6.67783438717,8.26299330251,6.50690017378,7.75171739019,5.74343195728,5.95787118863,12.2338635526
2129,38.0410333206,66.306054708,55.1309659396,39.8688874161,34.3962436559,37.6562175401,39.7560307928,62.0553142925,58.3980477832,60.9998505425,57.4603504958,55.0888270452,185.026888116,149.299011603,289.378734412,431.627865231,486.165443273,332.599934574,3.49306149606,3.4965607202,4.01242396326,5.91203999851,3.10644739573,5.34450671582,4.04374585506,5.33589323752,3.88312471838,4.88623405139,4.61006747538,1.25753386652
2156,35.9306682727,39.4128376512,36.948531881,50.3913919634,33.5458315765,35.6730857685,50.3013634707,42.6069109887,42.6189530048,47.2138282163,44.8478657719,50.4222976178,173.90163863,147.77994962,285.138902488,468.199145564,514.324020778,378.715931507,3.5227037062,3.09224779441,4.7964440654,3.1247382986,3.40605660597,4.25805761045,4.77272412091,3.50622642211,4.03372038755,3.2308735215,3.05960426388,6.67188341983
2233,53.953166608,50.8763122316,41.8231773564,84.1470280202,54.6627460683,51.3955234808,86.8390129317,56.5231910592,53.8076862036,73.2036337362,49.106519681,92.2646354081,223.906937475,217.947992327,352.343581201,688.476854872,752.614136083,515.006044439,4.40549825523,2.62327996222,10.5583584099,6.28814705122,3.44381276833,8.67165947177,9.03705190996,4.48157846483,5.82970989696,4.67440157075,4.24439037876,13.7794757665
2242,63.1241036072,69.7940667366,66.2086272725,88.5351405832,58.4224414671,62.9108496383,87.5394317787,75.2605934145,75.6849707336,82.4435508594,80.8513721229,86.8737203683,299.241191662,255.606415084,502.100805024,807.819248999,882.129363215,634.815240207,5.97994323384,5.69699286563,8.17860765963,5.29272901243,5.95245979464,7.23183501342,8.0338678186,5.9317676355,6.8255007769,5.42590056304,5.4649602535,11.2759493709
2365,74.131899267,120.754925007,83.6011136122,90.0368791389,75.5118580461,67.874676943,95.852553238,110.474801263,96.5795155077,127.920271136,74.3538622128,143.484733066,303.440338033,305.726355575,431.854376143,853.770379555,955.983909118,553.110107673,4.84061465239,2.53504535306,13.790451419,15.0959804787,2.20095281925,14.7967312647,10.8406717214,8.93839948971,6.4842347739,9.19962733937,8.34371524173,7.59910788394
2378,47.9307489496,86.1022973856,77.3859678502,47.4044801331,39.9452388976,48.5611214381,44.936896932,80.7663941922,79.5974970551,73.90731546,84.0324246844,57.871209519,255.291053353,183.369184894,413.815003825,548.798778175,601.06941986,435.268105311,4.80175804379,5.80682187226,3.09409525998,5.98265091422,4.99590370424,5.06666292812,3.94084851632,6.80415796455,4.99539749184,5.90671769469,5.87553202444,0.0833555653695
2470,36.237763844,28.8743255953,42.2304880207,52.7318289059,28.63135808,38.7079654345,47.2823676817,37.6809901345,45.4353821878,34.034237863,62.052095003,26.0841844209,206.94408206,144.439206906,376.736035328,495.286747758,532.555031532,459.59344024,4.64352690113,5.79580438979,1.34075182252,-1.23086625003,6.04192399944,0.472155771362,3.10772686828,2.96464361659,4.69029213679,2.18748177371,2.50108045587,6.95336344194
2557,57.7131717231,42.9417277243,40.9790794033,95.2397199552,56.9264598714,55.1290280166,96.5911461888,53.3113973086,53.6333348889,70.3477543629,54.3363728292,90.5424483206,260.211706581,248.151938285,426.415020551,789.844077561,860.739573532,610.369411407,5.14930063534,3.64660612372,10.174571616,4.54119046479,4.56492202844,7.63290495929,9.1099149671,4.13998289313,6.25942884321,4.16377472066,3.97246220536,15.6579248762
2814,54.3166416243,111.139954533,86.4095594969,49.8224877483,49.8329827504,52.7263200942,50.4443126264,99.2308422844,90.2627575489,96.8164242745,82.9263562083,86.5651258752,252.726639097,208.377309705,379.373373654,569.676126309,646.558180559,399.802288478,4.35551047172,4.35336151438,6.22616761188,11.1333687077,3.34297035356,9.21537441607,5.65794814995,8.54211204134,5.10768265845,7.99947822517,7.49623617782,-1.36593010256
2859,64.5842412736,104.430210676,102.148978773,67.7623346032,52.1201506885,66.6768894316,61.0737686633,101.926023548,104.349361461,89.8146909315,118.274766196,65.6174171935,349.751630346,246.687939375,601.653466389,755.077267506,831.867620168,625.441710054,6.92983735283,9.14053308816,2.85346394218,5.68522978443,8.00870772408,4.98285783706,4.72988274137,8.65151298662,7.1466682748,7.15275097107,7.43507636811,1.28922045681
2925,75.1825098711,102.879719801,90.476578344,94.0330092741,69.3317984146,74.6353351284,93.9362580423,103.200401628,100.014102899,107.952324342,101.833184564,107.018653974,356.839723687,302.369723333,584.924056305,918.699284174,1007.20775064,694.876968995,6.7317208797,6.64822544293,9.20460736061,8.77510521918,6.27111042396,9.53006297285,8.81789517035,8.28756262608,7.61823452132,7.66389048128,7.57925102019,8.6981519266
2953,59.1692782517,119.575357083,94.0365152053,54.7646541435,53.9396836048,57.4752016378,55.0054301835,107.130569138,98.1268651994,104.358189817,90.8158622012,93.0991648189,281.96886586,234.234296087,429.60340974,638.76792894,723.663995707,450.668292076,4.89676274316,5.00505505263,6.83091311951,12.0578578486,3.87937652003,9.99630796638,6.23657337999,9.38258879657,5.75859801282,8.7439532715,8.27092312026,-1.18122055493
2986,55.2655218002,70.2474035359,75.8001876443,67.6325151114,45.2236578297,57.9194196873,62.2386737172,74.6645749034,79.5430979981,67.9248980319,95.5957155782,52.817523686,300.618890397,217.621587633,528.637450206,695.678133809,756.253121019,593.581302716,6.20323997064,7.80480061993,2.75493098849,2.35639843634,7.40579628001,3.13565001957,4.50947462713,6.02055723093,6.25546421414,4.84746530523,5.21955158305,5.20836607689
3009,68.0775773606,66.8339330821,62.4376931249,100.163768911,65.0808436718,67.2576924719,101.112041081,74.8434621267,74.6211942357,87.5338169369,77.281553151,99.5839706459,317.951395506,284.521873757,527.307537697,906.034277684,983.165553658,699.454667067,6.1918554179,5.25942965451,10.2591494519,5.83691434939,5.77207134215,8.43957270335,9.51418020096,5.78124570432,7.24305013312,5.52418244167,5.44034388848,14.5235060189
3036,78.8130320689,121.282881722,102.486132426,92.1228783313,72.5825390951,77.6699062336,92.2349975405,117.192659104,111.506030865,120.187557449,110.043696583,115.688014652,370.236234995,313.497509187,596.263531852,926.42642042,1021.50843612,683.983633831,6.79994077,6.81048960906,9.49532759397,11.0159784487,6.08472841039,10.8359197581,8.98017050827,9.45756961346,7.7445858566,8.91039107801,8.66571924848,6.2997490714
3367,86.0408094946,100.114674772,86.3335143418,120.316360695,82.7607632033,83.3827143762,121.799559531,104.618830904,100.648866656,119.823525881,98.2279505281,133.770393952,375.833165901,344.372882041,614.725533084,1066.34064172,1162.58751372,781.301920397,7.36588151954,6.17621070531,13.7059651077,10.2167270878,6.33284303577,12.4165366048,12.1756823403,8.52665555552,9.03421865821,8.11014841245,7.91771075368,15.7152698319
3456,55.0286718991,61.5575372291,58.6869395802,76.2198854524,50.6407184581,54.9283119693,75.5115333844,66.4892342648,67.0589408061,72.1813514331,71.6435684454,74.886185539,267.787422413,226.628801035,447.490887235,713.552338606,776.306313271,564.196694906,5.41263173579,5.1786105305,7.06431025376,4.74515364758,5.38420965895,6.32161979759,7.06801600739,5.43933774969,6.12417649883,4.96089733123,4.89002416616,9.68717417377
3482,47.4506767601,75.3987382405,49.8493600987,59.3427322588,49.794144917,43.3707977291,64.6927907767,69.4432611827,59.110595614,82.8310225027,43.1488621994,96.8487806288,189.188759615,196.385877106,258.738190387,552.598889709,625.078692488,364.465642046,3.18354094106,1.08960158959,10.257434556,10.7341314552,1.14484712226,10.7323702547,8.02057877062,6.04494717619,4.5247657842,6.32527548683,5.51837066923,6.30581411617
3577,55.4197097686,92.6796085313,76.1318860494,61.1324284027,51.0315104879,54.3770670411,61.4838317115,87.3458877302,81.8679521186,88.3496996954,79.1864351133,83.4535050135,262.294315166,219.924105306,411.982143695,637.15043022,711.502533377,472.352719862,4.83580804041,4.74884241104,6.70281676893,8.77511559852,4.15235535895,8.20211529285,6.31973859717,7.39367141332,5.57016610536,6.8706875364,6.58620267704,3.04373192511
3649,55.9503609887,83.0047407334,61.8161208317,71.1783867672,55.8259629434,52.8066970209,75.5725098592,79.7926569777,71.6782571162,90.6591622777,60.55288534,101.397349806,243.284433242,233.784851767,363.314949031,674.168086501,749.888165234,469.911773328,4.34466072353,2.85469761609,9.95954496221,9.86972552655,2.81055213754,10.2483651169,8.29123175725,6.60362461013,5.47859838253,6.63240221138,6.08118082236,7.39929484416
3723,65.2229519847,85.2935312339,74.7732462155,84.3874888033,60.8339316972,64.404734049,84.7341318809,86.5685605285,83.7655887514,92.6701935977,84.7138894572,94.9813238562,304.191636668,262.404284018,496.123868773,802.380699071,878.535072983,608.980025091,5.88392986506,5.49771849272,8.63154696642,7.55742498643,5.40174367191,8.57991493285,8.18443440548,7.04332614168,6.77146084328,6.59606280417,6.40874286936,8.88298695655
3778,68.1740329526,76.3616515012,64.8714853345,96.6739892393,66.5207103056,66.3125747564,99.1085585067,80.6958566945,77.2003842876,94.6223301247,74.3863439439,108.11917948,306.885179427,283.661478141,492.86548641,877.214778453,958.617682875,654.16698901,5.79880489653,4.56118160679,11.5506986167,8.16802523072,4.92278791709,10.2204397649,10.0853110578,6.52369097256,7.22382970203,6.36688363392,6.13077127467,13.7790119353
3829,65.9496690365,87.0445705234,65.9197273433,88.1203407111,66.281451534,62.8228478589,92.7768973213,86.0910639417,78.0487775921,101.251147243,67.6590175807,116.235753564,281.40666833,275.734318882,432.326459963,819.172242206,903.703132544,573.425605162,5.02589943412,3.1740198615,11.9831208923,10.4974950731,3.32642544083,11.5742888572,9.94133142888,6.95695714201,6.38610390962,7.07499223769,6.52615833138,10.6868610277
3893,56.0008042484,75.7988717523,85.1087319466,64.2768210257,43.130107824,59.8446381596,56.5380378687,79.8608367009,86.8107049201,67.1817409196,108.182499675,43.3831172518,327.14155907,218.299833202,585.888289393,698.592002776,758.001964928,622.875697986,6.86673514395,9.5799360762,0.689839572975,1.4011809015,8.86443669904,1.7585088894,3.53501521542,6.78089915084,6.83210121267,5.06639862226,5.63701969089,3.23594888326
3967,93.6496880567,112.452908073,101.797671828,126.813301112,87.470277834,92.2398660868,126.647392934,117.31493722,115.541366856,128.238944859,118.371650748,134.826518151,428.332855919,372.279203133,707.696265392,1152.39242908,1258.50661084,875.330123503,8.3654283118,8.00015033535,12.7569907402,9.80712315345,7.82969485086,11.829999908,11.99311461,9.21707620877,9.81679392222,8.74370736266,8.70380033632,15.0800424734
4031,59.1641453149,122.99513608,102.4363167,50.6503994708,50.7196133085,58.6049911646,47.8373804698,110.43382809,103.962678287,101.136320385,103.224430971,79.7959320128,294.460669544,225.87008725,468.420923867,627.480879351,708.623760052,466.203164115,5.32319601466,6.48126657021,4.42679481293,10.6166141853,5.03936413426,8.06643681517,4.87062889225,9.55620960255,5.81319669939,8.63524983802,8.21034027267,-3.41044596523
4213,55.38340864,43.2499279754,38.2115917987,91.0943292881,55.8471336314,52.8618783251,93.4991271141,51.9310871692,51.2194425777,69.8616724907,48.9462594838,92.2453115578,237.142308414,229.495165726,379.850386333,742.201803289,805.912468829,566.030369154,4.84671903488,2.96954733288,10.9853240057,5.30210856121,4.07833385463,8.38348577412,9.66032801412,4.24325771391,6.28151940627,4.2339344713,3.92657941533,16.2335815258
4297,51.8305261158,59.0906093055,64.2381894574,67.9209435882,43.8587266272,53.8052347349,63.8886134055,64.864527854,69.2110231244,62.346600631,82.5303365113,53.8455317509,277.128518851,209.473669367,485.633246872,673.99938605,729.425836798,570.384900413,5.7043298886,6.70036623728,3.6835866261,2.16879895309,6.61726334628,3.42713855762,4.96278170839,5.19303420013,5.90884796349,4.27404636727,4.53573211918,6.97559823452
4298,51.8205737958,101.167353353,75.7662329915,50.6512756294,49.3533558183,49.6902477088,53.128666192,90.7492531106,80.9691189922,92.4850402914,71.2130002394,88.5788497608,239.429446904,208.892135291,348.391865126,568.371670036,646.70807423,390.697199634,3.94985352099,3.36701636016,7.11095987099,10.9510329148,2.5722207016,9.4553495156,6.07429728594,7.74219929289,4.73304614286,7.44572789426,6.89548585668,0.304529348318
4342,90.9735388051,127.584292864,106.394756091,114.586917252,86.1016238043,88.5875971129,116.017310761,125.881441547,119.14983332,135.670938045,114.909007211,140.375603434,408.999872557,362.171678881,655.038738049,1080.35855623,1191.1655911,788.285127366,7.41241970101,6.67040266092,12.7414916487,12.3586009317,6.27613557685,13.1577206925,11.4110163457,10.0493224016,8.95118418178,9.59479465659,9.2919783168,10.8847688073
4505,46.3418681823,20.7056043395,37.8405721518,77.6107716416,40.0616827871,48.7063040604,73.5391178654,36.109801257,45.3565182677,40.3222160406,63.0933683149,43.0818563881,236.943724091,186.50024199,471.080026386,669.460606562,713.194704625,594.419025691,5.57046978349,6.03890592458,4.26055131517,-1.78514255507,6.87545611911,1.61837591741,5.55843895349,2.59692582689,5.85065825666,1.91245340371,2.30597533673,13.5232234904
4767,58.0784377232,50.3585104825,55.3850501401,87.1085112965,52.6116007106,60.439116587,87.0814953056,60.3552178869,65.2943793903,66.9216406416,76.2387546086,71.6019254611,283.245198938,235.475479818,494.188067109,771.264608466,826.022703898,639.231581872,6.00739676822,6.03822147394,6.78045112825,2.29046612988,6.53679957673,4.9543999446,7.23923241085,4.60125189014,6.60638350685,4.02609618698,4.20947350575,12.8141174679
4874,26.2383331474,46.2078240369,40.6034673585,26.653729598,22.6752855282,26.480145367,25.5921624144,43.5789817355,42.1255224241,40.798520322,43.9087196618,33.7253051726,137.379547883,103.89298992,217.651142109,303.269941418,343.790092193,252.560803729,2.71360982568,2.91201484494,2.0240382406,3.51407515482,2.69883644165,3.09882447652,2.48864774146,3.84965469885,2.89138661282,3.40669783652,3.19796131722,0.474999031919
4946,50.5960190847,39.5592703067,51.342186527,76.2741948133,42.9902374613,52.0120038571,71.272862696,50.7179087916,58.3323048383,52.1419014242,73.9429138997,49.6874036819,267.252190586,207.374758089,478.436443809,693.175273217,743.118234842,598.526557287,5.73428722077,6.51954144436,4.20134879442,0.137835332691,6.96201513379,2.63635207211,5.5900926579,3.96436418101,6.1113307021,3.11008184657,3.43530350319,11.0288161647
4957,84.4182821459,112.226086447,124.88866401,100.160196495,65.8067781621,88.7061055325,88.2978290283,118.054587696,128.915474267,101.80723873,157.985313884,70.1170440722,466.737095523,325.157473033,843.420369393,1037.35618009,1120.7384348,890.174718866,9.60975558341,13.3164517478,2.46318229627,2.86135429252,12.252686514,3.5963199981,5.91257197734,9.70736011235,9.79375379621,7.52802990513,8.30730722088,5.99159083615
4998,67.9689003942,114.574036441,87.8410497567,76.6748389676,65.3348333709,64.9352274065,79.6006104391,106.631077929,96.8383002601,113.110733979,86.2782866667,114.723569686,298.605302579,268.57399255,453.116277262,762.531209697,847.746553278,532.218157235,5.28375040518,4.40123942666,10.3231966781,12.6119685131,3.81269043206,11.9252741555,8.79342312034,8.86238277097,6.53826856623,8.73932520388,8.18142443965,4.7542696703
5026,88.7109400344,157.225124252,124.526401179,93.7621702203,82.7679127423,86.3634338757,95.7802157757,145.35889186,133.610667634,147.500469389,124.739819107,140.23875711,401.139214686,334.85072033,595.101703703,931.684172815,1100.16832831,681.873432383,7.03184849822,7.09719999695,11.7666767864,16.6930040589,5.66613905433,14.7752026199,10.4294881918,12.425413728,8.50931551482,11.6233341692,11.1796163214,2.88062909284
5218,68.2849123856,92.8549700822,78.1334862369,86.981133209,64.6734019982,66.6689859058,88.2353398581,92.5618514468,87.9506094962,100.264911995,85.5692568126,104.297396414,311.991952563,276.258530659,502.875958533,833.166756226,915.198822513,615.8184626,5.80466745604,5.15401312537,9.50596713886,8.85380619498,4.97670855966,9.6306520757,8.6436681731,7.43236118856,6.79756651995,7.07180873388,6.82111478732,8.69984825367
5357,80.000476096,116.863095345,106.548176839,94.3973040614,70.670737754,80.3967783727,91.865787873,115.616317466,114.040988858,113.432033918,121.040709164,103.503137199,374.115082567,294.425039851,626.970024824,918.701419645,1011.51618908,711.241083746,7.39823459197,8.34186776373,7.72302958801,8.51572190854,7.57277621709,8.68201281939,8.02994720743,9.31759609205,8.16488001122,8.28788815983,8.35643263399,6.49789188607
5371,71.6030940931,141.954039801,105.097660749,78.6701084496,68.4144532133,68.6869877521,80.1669457042,126.127945649,112.938899418,132.583706401,98.662547691,133.417402663,348.224553918,309.507651295,515.906538052,869.466712836,977.066876101,581.29962832,5.98695599105,5.07599377089,12.183018248,16.8293771327,3.96326500321,15.0159680835,10.2279235766,11.5790126196,7.64018620688,11.2453110035,10.4628708395,3.02044816189
5439,33.2767292616,32.5092372176,37.3017589584,46.6795781599,28.5982876785,34.5019456626,44.2790272381,37.8255231983,41.2033577666,37.8699523628,50.0553222021,34.9736192825,178.046839726,135.648820712,308.130415466,445.340627857,484.812400991,389.711250911,3.83928613066,4.16502472908,2.73901266145,0.937509382023,4.42571087743,2.18486665337,3.612135889,3.1212817153,4.02832797768,2.56853131328,2.62055448055,5.97307951382
5673,52.3856871293,90.3732558971,71.1021388886,56.8505763024,49.3777597968,50.8741707978,58.4526900702,83.9842040388,76.9679956909,86.5399508943,71.2045451343,84.1578752241,238.236050893,206.02668218,365.723493596,591.039820548,662.899273183,424.358317687,4.29541489111,3.83405554496,6.96336025881,9.20544310916,3.29240475538,8.50444028481,6.22404190176,7.07398791272,5.03446748847,6.7274850153,6.31750384498,2.63780000771
